1.706757454438563304e-01 6.113592509606455283e-02 -9.834287918196378264e-01
2.313990652903891998e-01 9.676730551040758632e-01 1.003161552706142712e-01
9.577704644119687805e-01 -2.446860377875946235e-01 1.510115241029292565e-01
