1.939351713790831155e-01 -9.731468087581152115e-01 -1.239937010741368750e-01
-6.841467122233819698e-01 -4.357776644606992100e-02 -7.280413823578359978e-01
7.030877793391819841e-01 2.260227131849111559e-01 -6.742264513265767700e-01
