9.727267260100063151e-01 -2.092837585058840155e-01 1.000151235139226519e-01
-2.142299793518839535e-01 -6.452814093924954530e-01 7.332921782204738781e-01
-8.892824327931871109e-02 -7.347191375744112074e-01 -6.725173279768841272e-01
