8.132156971642920951e-01 -3.449327524898807562e-01 4.687234004670011167e-01
-1.432514802415827959e-01 -8.992818803507413028e-01 -4.132446165183891740e-01
5.640560639636714724e-01 2.689116879806263682e-01 -7.807222686546226864e-01
